頁數: 1, 文章ID: 2749541, 標題: 春節敬老禮金》2025全台春節禮金「發放金額、領取時間」一次看, 來源: 網新自製, 審核日期: 2025-01-17 16:59:05, 總PV: 701010, 爬取日PV: 15
頁數: 142, 文章ID: 2746771, 標題: 洛杉磯野火理賠金創天價　專家估：承保損失達200億美元、保費漲, 來源: 中央社, 審核日期: 2025-01-11 13:43:25, 總PV: 4127, 爬取日PV: 0
頁數: 142, 文章ID: 2743220, 標題: 缺錢才冒險？王星赴泰失聯遭剃頭　陸女星揭拍戲日薪不到1千, 來源: 網新自製, 審核日期: 2025-01-08 11:43:17, 總PV: 4126, 爬取日PV: 0
頁數: 142, 文章ID: 2743843, 標題: 62歲紀寶如爆跌倒「傷到第五、六節脊椎」　需穿鐵衣3個月最新病況曝, 來源: 網新自製, 審核日期: 2025-01-08 18:06:16, 總PV: 4125, 爬取日PV: 0
頁數: 142, 文章ID: 2757464, 標題: 上週虐兒才被判刑…女偶像今又被起訴！　騙鐵粉2700萬韓幣不還, 來源: 網新自製, 審核日期: 2025-01-21 16:52:46, 總PV: 4123, 爬取日PV: 0
頁數: 142, 文章ID: 2763371, 標題: 剩貼身衣物控「未告知竟直播」！　越式洗髮店：只拍到美容師, 來源: SOT, 審核日期: 2025-01-27 18:40:38, 總PV: 4121, 爬取日PV: 0
頁數: 142, 文章ID: 2736604, 標題: 驚悚片／貨車沒拉手剎車向後滑行　司機跳車逃生慘被撞倒輾過, 來源: 網新自製, 審核日期: 2025-01-01 15:56:21, 總PV: 4113, 爬取日PV: 0
頁數: 142, 文章ID: 2736292, 標題: 政論漫畫大師驟逝！魚夫因「肝癌」病逝　5大警訊要注意, 來源: 網新自製, 審核日期: 2025-01-01 10:47:43, 總PV: 4111, 爬取日PV: 0
頁數: 142, 文章ID: 2742435, 標題: 邱軍撞死運將！「尾牙場急找代打」超高價碼曝　一票歌手搶報名, 來源: 網新自製, 審核日期: 2025-01-07 16:31:40, 總PV: 4110, 爬取日PV: 0
頁數: 142, 文章ID: 2763644, 標題: DeepSeek重創矽谷！川普：對美國企業無疑是「一記警鐘」, 來源: 中央社, 審核日期: 2025-01-28 10:30:25, 總PV: 4109, 爬取日PV: 0
頁數: 142, 文章ID: 2765295, 標題: 3兄弟住「沒電」屋！疑「蠟燭取暖」起火釀2死, 來源: SOT, 審核日期: 2025-01-30 18:15:27, 總PV: 4109, 爬取日PV: 0
頁數: 142, 文章ID: 2762257, 標題: 大咖男主持爆霸凌！疑毆打陸員工　狂爆粗口「我的話是聖旨」, 來源: 網新自製, 審核日期: 2025-01-26 08:40:59, 總PV: 4107, 爬取日PV: 0
頁數: 142, 文章ID: 2750627, 標題: 川普上任／吵半天終於不降半旗　「科技3巨頭全出席」坐主席台旁, 來源: AI WIZE, 審核日期: 2025-01-15 12:15:53, 總PV: 4104, 爬取日PV: 0
頁數: 142, 文章ID: 2745448, 標題: 直擊／威廉夾腿倒地！敖犬後面猛戳「食指半截不見」　阿緯爆患1隱疾, 來源: 網新自製, 審核日期: 2025-01-11 08:59:18, 總PV: 4102, 爬取日PV: 0
頁數: 142, 文章ID: 2737374, 標題: 快訊／三度戰羈押庭！柯文哲看完老爸　回家換裝抵台北地院, 來源: 網新自製, 審核日期: 2025-01-02 13:20:11, 總PV: 4102, 爬取日PV: 0
頁數: 142, 文章ID: 2754938, 標題: 尾牙變調！失控嗆聲互毆　20名警到場壓制, 來源: SOT, 審核日期: 2025-01-19 12:37:42, 總PV: 4100, 爬取日PV: 0
頁數: 142, 文章ID: 2764989, 標題: 三井遭控年夜飯吃完「上吐下瀉」　衛生局要查了、最重恐罰2億元, 來源: 網新自製, 審核日期: 2025-01-30 10:45:11, 總PV: 4099, 爬取日PV: 0
頁數: 142, 文章ID: 2743392, 標題: 中居正廣跩喊：跟我睡就有工作！　嫩妹疑遭龜公性侵「下海拍AV」, 來源: 網新自製, 審核日期: 2025-01-08 13:12:20, 總PV: 4097, 爬取日PV: 0
頁數: 142, 文章ID: 2762053, 標題: 天氣／小年夜寒流「恐剩6度」！鄭明典1圖示警：罕見的強度, 來源: 網新自製, 審核日期: 2025-01-25 19:14:28, 總PV: 4096, 爬取日PV: 0
頁數: 142, 文章ID: 2742568, 標題: 荒廢20年！高雄觀音山鬼樓「開拍底價2.2億」專家：恐萬年流標, 來源: 網新自製, 審核日期: 2025-01-07 17:57:54, 總PV: 4091, 爬取日PV: 0
頁數: 143, 文章ID: 2747014, 標題: 無懼10度低溫！babyMINT開唱曬蠻腰　她拚考學測忙翻了, 來源: 網新自製, 審核日期: 2025-01-11 15:59:11, 總PV: 4090, 爬取日PV: 0
頁數: 143, 文章ID: 2741043, 標題: 中國男星失聯！入境泰國消失「泰緬邊境」　女友求救：3天沒消息, 來源: 網新自製, 審核日期: 2025-01-06 13:55:24, 總PV: 4089, 爬取日PV: 1
頁數: 143, 文章ID: 2760291, 標題: 彰化民宅惡火2死3傷！消防局初判疑「電線短路」起火釀災, 來源: 網新自製, 審核日期: 2025-01-23 22:01:44, 總PV: 4089, 爬取日PV: 0
頁數: 143, 文章ID: 2737157, 標題: 快訊／應曉薇一身白微笑抵台北地院報到　李文宗也來了, 來源: 網新自製, 審核日期: 2025-01-02 12:17:27, 總PV: 4085, 爬取日PV: 0
頁數: 143, 文章ID: 2739786, 標題: 「水果皇后」草莓營養價值高！但營養師點名「這種人」要小心別吃太多, 來源: SOT, 審核日期: 2025-01-04 21:24:40, 總PV: 4084, 爬取日PV: 0
頁數: 143, 文章ID: 2749933, 標題: 11車連環撞驚悚瞬間曝！小貨車成「夾心餅乾」　兄妹遭撞亡, 來源: SOT, 審核日期: 2025-01-14 19:15:48, 總PV: 4083, 爬取日PV: 0
頁數: 143, 文章ID: 2757155, 標題: 快訊／三讀了！立院挑燈夜戰審總預算　藍白聯手大砍近2100億, 來源: 網新自製, 審核日期: 2025-01-21 14:15:20, 總PV: 4083, 爬取日PV: 0
頁數: 143, 文章ID: 2759370, 標題: 提高憲判門檻！總統府正式公告《憲訴法》　賴清德批示內容曝, 來源: 網新自製, 審核日期: 2025-01-23 10:59:25, 總PV: 4082, 爬取日PV: 0
頁數: 143, 文章ID: 2749717, 標題: 別錯過！4生肖春節後「招財進寶」　2025年賺翻, 來源: AI WIZE, 審核日期: 2025-01-14 15:34:51, 總PV: 4081, 爬取日PV: 0
頁數: 143, 文章ID: 2763014, 標題: 過年熬夜守歲要注意！　中醫：多「按2穴位」緩疲勞、調身體, 來源: 健康2.0, 審核日期: 2025-01-27 11:17:32, 總PV: 4079, 爬取日PV: 0
頁數: 143, 文章ID: 2762598, 標題: 天氣／寒流強襲！高山有望降雪　新一波冷空氣這天殺來, 來源: 網新自製, 審核日期: 2025-01-26 15:34:21, 總PV: 4074, 爬取日PV: 1
頁數: 143, 文章ID: 2739790, 標題: 柯建銘提「雙罷」遭自家打臉　民進黨中央回應：內部未具體討論, 來源: 中央社, 審核日期: 2025-01-04 21:05:14, 總PV: 4074, 爬取日PV: 0
頁數: 143, 文章ID: 2748632, 標題: 基隆警局長「擁抱還磨女警臉」涉性騷遭調職　翁群能發聲了, 來源: 網新自製, 審核日期: 2025-01-13 17:04:15, 總PV: 4073, 爬取日PV: 0
頁數: 143, 文章ID: 2763341, 標題: 不收非法移民加25%關稅　哥倫比亞秒向川普低頭, 來源: SOT, 審核日期: 2025-01-27 17:43:46, 總PV: 4068, 爬取日PV: 0
頁數: 143, 文章ID: 2753704, 標題: 天冷吃薑母鴨！40歲男突吐血休克　 醫警告：1類人別喝熱湯, 來源: 網新自製, 審核日期: 2025-01-17 18:42:38, 總PV: 4065, 爬取日PV: 0
頁數: 143, 文章ID: 2746151, 標題: 鬼鬼吳映潔產女！認「未婚懷孕」　吐心聲六棒、炎亞綸發聲, 來源: SOT, 審核日期: 2025-01-10 18:35:01, 總PV: 4064, 爬取日PV: 0
頁數: 143, 文章ID: 2739462, 標題: 鶯歌社區氣爆！疑瓦斯漏氣　主委一度命危, 來源: SOT, 審核日期: 2025-01-04 14:03:32, 總PV: 4063, 爬取日PV: 0
頁數: 143, 文章ID: 2740097, 標題: 英國男多次撿屍醉母還向父自首亂倫　法院判性侵不成立原因曝, 來源: 鏡週刊, 審核日期: 2025-01-05 13:19:01, 總PV: 4059, 爬取日PV: 0
頁數: 143, 文章ID: 2743540, 標題: 37歲兄手遊狂課金！薪水透支「靠泡麵過活」　他嘆：不借還生氣, 來源: 網新自製, 審核日期: 2025-01-08 14:55:06, 總PV: 4059, 爬取日PV: 0
頁數: 143, 文章ID: 2746980, 標題: 65歲鍾楚紅吃不胖！愛「1運動」專家狂推　這樣做燃脂效果更好, 來源: 健康2.0, 審核日期: 2025-01-11 15:09:02, 總PV: 4057, 爬取日PV: 0
頁數: 143, 文章ID: 2736884, 標題: 柯文哲交保遭撤！民眾黨痛批「證據薄弱」：到底有何被羈押理由？, 來源: 網新自製, 審核日期: 2025-01-01 21:26:59, 總PV: 4057, 爬取日PV: 0
頁數: 143, 文章ID: 2762931, 標題: 排隊換新鈔「全被寫人名」！她排2hrs傻眼　內行人解答曝關鍵, 來源: AI WIZE, 審核日期: 2025-01-27 09:40:48, 總PV: 4053, 爬取日PV: 0
頁數: 143, 文章ID: 2739349, 標題: 趙露思重病停工！新劇《戀人》最快這時復拍　男主角動向掀議, 來源: 網新自製, 審核日期: 2025-01-04 10:09:34, 總PV: 4048, 爬取日PV: 0
頁數: 143, 文章ID: 2747116, 標題: 愛運動又沒症狀！6旬婦做1檢查　醫看結果嚇到：肺癌二期了, 來源: 健康2.0, 審核日期: 2025-01-11 17:39:27, 總PV: 4042, 爬取日PV: 0
頁數: 143, 文章ID: 2758065, 標題: 吉伊卡哇之亂來了！高雄學童才剛領小提燈　網拍喊價快破千, 來源: 網新自製, 審核日期: 2025-01-22 10:32:47, 總PV: 4040, 爬取日PV: 0
頁數: 144, 文章ID: 2744098, 標題: 日本神社「辟邪咒具起火」！鎮壓古墳多年　疑不明自燃引關注, 來源: 網新自製, 審核日期: 2025-01-08 21:34:03, 總PV: 4039, 爬取日PV: 0
頁數: 144, 文章ID: 2746222, 標題: 大林慈濟醫院傳霸凌！　女照服員想不開母下跪求助, 來源: SOT, 審核日期: 2025-01-10 18:51:41, 總PV: 4038, 爬取日PV: 1
頁數: 144, 文章ID: 2741231, 標題: 宜蘭紅衣怪男尾隨女子　「猛盯狂靠近」還騷擾喊：妳很可愛, 來源: 網新自製, 審核日期: 2025-01-06 16:25:01, 總PV: 4036, 爬取日PV: 0
頁數: 144, 文章ID: 2758027, 標題: 3歲童A流「發病1天亡」！遭病毒攻腦　陸母淚：前後才5分鐘, 來源: 網新自製, 審核日期: 2025-01-22 10:01:22, 總PV: 4035, 爬取日PV: 0
頁數: 144, 文章ID: 2751160, 標題: 挨酸賣假貨！蹦闆嗆「躺著也月收百萬」　賣精品破億營業額曝, 來源: AI WIZE, 審核日期: 2025-01-15 17:13:04, 總PV: 4034, 爬取日PV: 0
頁數: 144, 文章ID: 2736896, 標題: 外表佛系！實則最具競爭力「3星座」　他默默等待時機展現自己, 來源: 網新自製, 審核日期: 2025-01-01 21:54:22, 總PV: 4019, 爬取日PV: 0
頁數: 144, 文章ID: 2754484, 標題: 先生離世「扛責養公婆」！媳婦可以繼承遺產嗎？律師曝真相, 來源: 網新自製, 審核日期: 2025-01-18 17:59:00, 總PV: 4016, 爬取日PV: 0
頁數: 144, 文章ID: 2764740, 標題: 杜琪峯、梁朝偉「隔27年再合作」！黑幫新片估2027年上映, 來源: 香港01, 審核日期: 2025-01-30 08:41:48, 總PV: 4016, 爬取日PV: 1
頁數: 144, 文章ID: 2747621, 標題: 李易、六月險離婚！房思瑜昔與男方傳緋聞　鬆口夫妻「私下互動」, 來源: 網新自製, 審核日期: 2025-01-12 13:58:43, 總PV: 4016, 爬取日PV: 0
頁數: 144, 文章ID: 2739453, 標題: 日劇《女法官大人》伊藤沙莉宣布結婚　嫁大18歲劇作家, 來源: 網新自製, 審核日期: 2025-01-04 12:26:40, 總PV: 4013, 爬取日PV: 0
頁數: 144, 文章ID: 2761428, 標題: 《單身即地獄4》高顏值新成員來了！　魅力爆棚迷倒全場男士, 來源: 香港01, 審核日期: 2025-01-25 08:27:55, 總PV: 4013, 爬取日PV: 0
頁數: 144, 文章ID: 2738037, 標題: 中年存股不嫌晚！用這招月領12萬提早退休！, 來源: 外邀稿, 審核日期: 2025-01-02 21:11:46, 總PV: 4011, 爬取日PV: 1
頁數: 144, 文章ID: 2736626, 標題: 空難引爆怒火！韓網抵制濟航母公司產品　曾涉「空氣殺人」醜聞, 來源: 網新自製, 審核日期: 2025-01-01 16:27:25, 總PV: 4006, 爬取日PV: 0
頁數: 144, 文章ID: 2759375, 標題: 控政府、特定媒體帶頭造謠總預算　藍委告發違反《社維法》, 來源: 網新自製, 審核日期: 2025-01-23 10:49:37, 總PV: 4005, 爬取日PV: 0
頁數: 144, 文章ID: 2764323, 標題: 楊丞琳迎蛇年發糖了！　曬李榮浩超甜合照「加碼老公視角」, 來源: 網新自製, 審核日期: 2025-01-29 10:15:53, 總PV: 4004, 爬取日PV: 1
頁數: 144, 文章ID: 2741498, 標題: 天氣／一週急凍兩波！極寒濕冷「探8度」　一圖看降溫時間軸, 來源: 網新自製, 審核日期: 2025-01-06 19:00:21, 總PV: 4003, 爬取日PV: 0
頁數: 144, 文章ID: 2763863, 標題: 有片／T字口直衝！台中男酒駕撞爆火鍋名店　苦主：這兩天客滿, 來源: 網新自製, 審核日期: 2025-01-28 13:17:31, 總PV: 3999, 爬取日PV: 0
頁數: 144, 文章ID: 2747409, 標題: 北所年菜曝光「極品佛跳牆」　柯文哲還有這些好料可吃, 來源: 網新自製, 審核日期: 2025-01-12 09:17:53, 總PV: 3997, 爬取日PV: 0
頁數: 144, 文章ID: 2748309, 標題: 《白月梵星》白鹿、敖瑞鵬仙俠虐戀，線上看劇情亮點＆播出時間, 來源: 網新自製, 審核日期: 2025-01-13 17:53:58, 總PV: 3993, 爬取日PV: 1
頁數: 144, 文章ID: 2741798, 標題: 洗碗文爆熱議！醫嘆「做家事是愛護伴侶」：逃避都在要她的命, 來源: 網新自製, 審核日期: 2025-01-07 10:02:39, 總PV: 3991, 爬取日PV: 0
頁數: 144, 文章ID: 2747590, 標題: 孩讀書爸媽累！排補習班劃位　家長冒低溫排等, 來源: SOT, 審核日期: 2025-01-12 14:28:45, 總PV: 3989, 爬取日PV: 0
頁數: 144, 文章ID: 2756480, 標題: 限時1天！漢堡王優惠升級「國王日」　3大經典漢堡別錯過, 來源: 網新自製, 審核日期: 2025-01-20 21:53:38, 總PV: 3989, 爬取日PV: 0
頁數: 144, 文章ID: 2761117, 標題: 原住民語言發展基金會　「磁磚雨」險傷人, 來源: SOT, 審核日期: 2025-01-24 18:30:20, 總PV: 3986, 爬取日PV: 0
頁數: 144, 文章ID: 2736783, 標題: 公車1元開回家！台中14輛電巴1/7法拍　下手前有這警告, 來源: 網新自製, 審核日期: 2025-01-01 19:00:12, 總PV: 3986, 爬取日PV: 0
頁數: 144, 文章ID: 2764384, 標題: 美軍F-35不明原因故障！翻滾墜毀爆炸　飛行員彈射逃生, 來源: 網新自製, 審核日期: 2025-01-29 11:01:38, 總PV: 3983, 爬取日PV: 0
頁數: 145, 文章ID: 2755173, 標題: 母愛偉大！狗媽媽雨中「叼垂死娃」急切求助　揪心畫面, 來源: 網新自製, 審核日期: 2025-01-19 16:42:21, 總PV: 3983, 爬取日PV: 0
頁數: 145, 文章ID: 2755092, 標題: 促銷救銷量？Cybertruck先砍8.5萬再送終身快充, 來源: 外邀稿, 審核日期: 2025-01-19 15:17:33, 總PV: 3982, 爬取日PV: 0
頁數: 145, 文章ID: 2748133, 標題: 罷免涂權吉遭鬧場！罷團發文卻被警「說教」　黃瓊慧：好大的官威, 來源: 網新自製, 審核日期: 2025-01-13 11:25:44, 總PV: 3982, 爬取日PV: 0
頁數: 145, 文章ID: 2750913, 標題: 緬甸詐騙園區監禁全球6千人！中國博士也受困　下身被打到黑爛腫脹, 來源: 鏡週刊, 審核日期: 2025-01-15 14:54:19, 總PV: 3976, 爬取日PV: 0
頁數: 145, 文章ID: 2743425, 標題: 赴泰拍戲淪豬仔！王星獲救後受訪：泰國挺安全、會再回來, 來源: 網新自製, 審核日期: 2025-01-08 13:33:30, 總PV: 3976, 爬取日PV: 0
頁數: 145, 文章ID: 2743088, 標題: 陸男買刮刮樂好心分陌生女2張　「178萬飛了」氣到睡不著, 來源: 網新自製, 審核日期: 2025-01-08 09:58:27, 總PV: 3974, 爬取日PV: 0
頁數: 145, 文章ID: 2747795, 標題: 洛杉磯史上最慘野火　預算被砍與供水設施缺失都是兇手, 來源: SOT, 審核日期: 2025-01-12 19:40:40, 總PV: 3973, 爬取日PV: 0
頁數: 145, 文章ID: 2744942, 標題: 蛇年2025換新鈔時間、地點出爐　「一鍵秒查詢」最近兌換點, 來源: 網新自製, 審核日期: 2025-01-09 16:49:39, 總PV: 3972, 爬取日PV: 0
頁數: 145, 文章ID: 2744882, 標題: 久坐族必學！健身女神帕梅拉5分鐘「開髖伸展動作」　放鬆下半身, 來源: 女大, 審核日期: 2025-01-09 16:51:47, 總PV: 3971, 爬取日PV: 0
頁數: 145, 文章ID: 2761981, 標題: 百事出局！好市多飲料機換汽水了　CEO證實：可口可樂回歸, 來源: AI WIZE, 審核日期: 2025-01-25 17:17:24, 總PV: 3971, 爬取日PV: 0
頁數: 145, 文章ID: 2748023, 標題: 天氣／強烈冷氣團突襲！20縣市低溫特報　「急凍剩6度」時間曝, 來源: 網新自製, 審核日期: 2025-01-13 07:18:36, 總PV: 3963, 爬取日PV: 0
頁數: 145, 文章ID: 2764960, 標題: 每小時上一次！65歲婦頻尿失禁　靠「豆漿＋1物」3個月見效, 來源: 健康2.0, 審核日期: 2025-01-30 10:21:10, 總PV: 3960, 爬取日PV: 0
頁數: 145, 文章ID: 2761559, 標題: 八點檔男星「痛失至親」！等不到過年團圓　淚崩慟別：一生的恩人, 來源: 網新自製, 審核日期: 2025-01-25 09:39:25, 總PV: 3960, 爬取日PV: 0
頁數: 145, 文章ID: 2752786, 標題: 經典賽／不只林家正！統一獅陳重羽也獲徵詢　盼進入最終名單, 來源: 網新自製, 審核日期: 2025-01-17 08:12:24, 總PV: 3956, 爬取日PV: 3
頁數: 145, 文章ID: 2743448, 標題: 陸一線男星馬天宇黑歷史連環爆！　昔「襲胸楊冪」噁喊：軟軟的, 來源: AI WIZE, 審核日期: 2025-01-08 13:56:34, 總PV: 3949, 爬取日PV: 0
頁數: 145, 文章ID: 2748470, 標題: 吳思瑤、吳沛憶危險了？媒體人揭被罷免機率　關鍵在「仇恨值」, 來源: AI WIZE, 審核日期: 2025-01-13 14:50:15, 總PV: 3944, 爬取日PV: 0
頁數: 145, 文章ID: 2754513, 標題: 蛋糕藏求婚金戒指！女友太餓「1口咬斷」　陸男看傻：還跪嗎？, 來源: 網新自製, 審核日期: 2025-01-18 18:16:55, 總PV: 3939, 爬取日PV: 3
頁數: 145, 文章ID: 2746107, 標題: 快訊／悚！新北騎士遇垃圾車左轉　急剎打滑摔入車底遭輾斃, 來源: 網新自製, 審核日期: 2025-01-10 16:29:52, 總PV: 3936, 爬取日PV: 0
頁數: 145, 文章ID: 2738190, 標題: 快訊／通勤族注意！高雄捷運「故障修復中」　班距時間曝光, 來源: 網新自製, 審核日期: 2025-01-03 08:33:55, 總PV: 3933, 爬取日PV: 0
頁數: 145, 文章ID: 2740848, 標題: 老伯賣場「拆盒挑蛋」！店員經過沒阻止　網嚇：看來常這樣做, 來源: 網新自製, 審核日期: 2025-01-06 11:47:30, 總PV: 3931, 爬取日PV: 0
頁數: 145, 文章ID: 2741205, 標題: 台積電股價創新高！網嗨翻「要抱著過年」　分析師這樣說, 來源: 網新自製, 審核日期: 2025-01-06 15:40:27, 總PV: 3931, 爬取日PV: 0
頁數: 145, 文章ID: 2762697, 標題: 不畏寒流！陳華半夜兩點「脫了」 　背後原因曝光, 來源: 網新自製, 審核日期: 2025-01-26 17:50:34, 總PV: 3930, 爬取日PV: 26
頁數: 145, 文章ID: 2759276, 標題: 板橋尋人高手又建功！失蹤14年無名浮屍認親　農曆年前團圓, 來源: AI WIZE, 審核日期: 2025-01-23 09:22:06, 總PV: 3929, 爬取日PV: 0
頁數: 145, 文章ID: 2738373, 標題: 林楚茵護航老公梁文傑轟「綠茶婊」　徐巧芯：在說羅致政、趙天麟？, 來源: 網新自製, 審核日期: 2025-01-03 12:06:04, 總PV: 3926, 爬取日PV: 0
